well_id,well_type,Log_Date_Time,FTHP,CHP,ABP,FLT,Battery_Voltage
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:44:45,37.48,1.05,6.46,23.59,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:45:26,36.87,1.05,6.48,25.09,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:46:20,37.64,1.04,7.33,23.18,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:47:56,38.48,1.05,6.7200003,23.58,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:48:36,38.33,1.05,6.69,23.83,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:49:31,37.07,1.07,6.32,23.92,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:50:11,36.93,1.07,6.3,22.93,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:51:06,37.42,1.07,6.43,23.04,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:52:41,38.42,1.07,6.45,24.72,10.42
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:53:21,38.24,1.07,6.43,24.05,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:54:16,37.25,1.07,6.28,24.21,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:55:52,37.17,1.07,7.68,24.45,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:56:32,37.32,1.06,7.64,24.37,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:57:27,37.29,1.07,7.47,23.53,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:58:07,37.17,1.08,7.33,24.73,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:59:02,37.05,1.08,6.33,24.84,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:00:37,37.54,1.08,6.84,24.52,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:01:17,37.72,1.07,6.81,22.75,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:02:12,38.23,1.07,6.31,22.69,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:03:47,38.13,1.07,6.33,23.81,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:04:28,38.45,1.07,6.3,23.74,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:05:23,38.09,1.07,6.2,23.85,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:06:58,38.4,1.09,6.35,25.18,10.42
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:07:38,38.52,1.09,6.33,24.32,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:08:33,37.79,1.09,6.7799997,23.01,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:09:13,39.1,1.2,6.81,23.11,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:10:08,38.63,1.21,6.84,23.16,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:11:43,38.17,1.12,6.39,23.18,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:12:23,38.82,1.12,6.36,23.24,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:13:18,38.67,1.12,7.07,23.36,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:14:53,37.92,1.14,6.39,23.15,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:15:34,38.03,1.14,6.42,23.24,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:16:29,38.16,1.14,6.34,24.46,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:17:09,38.27,1.14,6.36,24.55,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:18:04,37.65,1.14,6.38,23.59,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:19:39,38.21,1.14,6.57,23.35,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:20:19,38.73,1.14,6.6,23.42,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:21:14,38.59,1.14,6.57,23.34,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:22:49,38.7,1.14,6.4,24.53,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:23:30,37.51,1.05,6.42,24.41,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:24:24,37.42,1.05,6.28,23.52,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:25:05,37.51,1.05,6.31,24.91,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:26:00,38.24,1.06,7.51,24.83,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:27:35,37.32,1.06,7.0,23.79,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:28:15,37.6,1.06,6.36,23.87,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:29:10,37.72,1.08,6.39,24.08,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:30:45,38.43,1.09,6.36,24.0,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:31:25,38.3,1.09,6.45,23.92,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:32:20,37.04,1.09,6.56,25.01,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:33:55,36.6,1.09,6.94,25.18,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:34:36,36.74,1.09,6.66,25.09,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:35:31,36.62,1.09,6.35,24.9,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:36:11,37.6,1.09,6.33,25.37,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:37:06,37.35,1.09,6.54,24.07,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:38:41,36.96,1.1,7.11,24.21,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:39:21,37.14,1.1,7.09,24.64,10.42
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:40:16,37.12,1.1,6.7200003,24.52,10.42
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:41:51,37.11,1.05,7.49,24.55,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:42:32,37.29,1.05,7.52,23.2,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:43:26,38.48,1.04,7.16,23.83,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:44:07,38.33,1.04,6.42,23.74,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:45:02,36.9,1.03,6.4,23.65,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:46:37,37.33,1.04,6.51,24.65,10.42
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:47:17,37.45,1.04,6.08,24.19,10.42
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:48:12,37.78,1.04,6.1,24.12,10.42
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:49:47,37.12,1.05,6.46,22.84,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:50:27,37.23,1.05,6.39,23.78,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:51:22,36.64,1.05,6.45,23.83,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:52:57,38.28,1.06,7.0,25.02,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:53:38,38.12,1.06,7.52,23.11,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:54:33,38.09,1.06,7.55,23.25,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:55:13,38.12,1.06,7.58,23.33,10.42
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:56:08,38.14,1.06,7.46,23.45,10.42
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:57:43,38.99,1.06,6.24,25.49,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:58:23,37.78,1.06,6.26,25.37,10.42
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 03:59:18,38.17,1.07,7.12,23.3,10.42
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:00:53,38.45,1.06,7.18,25.16,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:01:34,37.97,1.06,7.58,25.09,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:02:28,38.27,1.06,7.73,24.07,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:03:09,38.27,1.06,7.69,24.14,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:04:04,38.1,1.06,7.5299997,23.55,10.55
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:05:39,38.89,1.07,6.86,23.3,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:06:19,39.01,1.07,6.05,23.38,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:07:14,38.29,1.07,6.07,23.21,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:08:49,38.18,1.08,6.49,23.75,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:09:30,38.88,1.08,6.51,23.65,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:10:25,38.59,1.08,6.7200003,24.71,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:11:05,38.73,1.08,7.43,25.04,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:12:00,37.39,1.06,6.57,24.2,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:13:35,38.34,1.06,7.43,24.44,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:14:15,37.94,1.06,7.4,24.55,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:15:10,38.54,1.06,7.43,24.81,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:16:45,37.85,1.12,6.56,22.76,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:17:25,37.72,1.12,6.54,24.01,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:18:21,37.61,1.12,5.95,24.65,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:19:56,37.64,1.12,6.13,23.58,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:20:36,37.72,1.12,6.11,23.65,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:21:31,37.87,1.12,6.48,23.29,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:22:11,37.72,1.12,6.3,23.2,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:23:06,37.0,1.12,5.9700003,24.55,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:24:41,37.7,1.12,6.09,23.38,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:25:21,37.9,1.12,6.06,23.74,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:26:16,37.58,1.12,6.08,23.29,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:27:51,36.72,1.14,5.96,22.92,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:28:32,36.41,1.16,5.99,22.84,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:29:27,37.28,1.15,5.69,23.44,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:30:07,36.41,1.16,5.81,23.38,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:31:02,36.92,1.16,6.59,25.29,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:32:37,37.61,1.17,6.38,25.09,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:33:17,36.56,1.16,6.36,24.19,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:34:12,37.85,1.16,6.43,24.04,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:35:47,36.93,1.16,7.15,23.56,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:36:27,37.05,1.28,7.18,24.41,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:37:22,37.13,1.28,7.2,24.34,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:38:57,36.96,1.29,7.43,24.34,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:39:38,38.39,1.3,7.46,23.92,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:40:33,38.55,1.3,6.64,23.84,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:41:13,37.78,1.3,6.66,23.02,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:42:08,38.29,1.3,6.5,25.36,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:43:43,38.4,1.3,6.66,25.01,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:44:23,37.66,1.3,6.23,25.09,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:45:18,38.16,1.29,6.33,23.94,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:46:53,38.56,1.29,6.25,24.11,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:47:34,38.39,1.3199999,7.12,24.01,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:48:28,39.08,1.35,6.79,23.9,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:49:09,38.09,1.34,6.11,23.83,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:50:04,37.64,1.34,6.09,23.25,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:51:39,37.9,1.34,6.08,24.22,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:52:19,38.45,1.34,6.11,24.28,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:53:14,37.3,1.33,6.9700003,23.13,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:54:49,38.31,1.33,6.8,22.28,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:55:29,38.49,1.3199999,6.94,22.39,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:56:24,38.43,1.29,6.52,22.47,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:57:05,38.3,1.3,7.4,22.57,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:58:00,37.82,1.31,7.44,24.22,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 04:59:35,37.79,1.29,6.93,23.66,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:00:15,37.69,1.3,6.91,25.09,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:01:10,38.05,1.3,6.64,25.38,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:02:45,39.0,1.31,6.75,25.16,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:03:25,38.88,1.3199999,7.21,24.19,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:04:20,37.67,1.31,6.4,25.48,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:05:55,38.12,1.27,6.5,23.11,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:06:35,37.6,1.28,6.48,23.2,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:07:30,37.45,1.29,6.05,23.67,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:08:11,37.6,1.3,6.05,23.56,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:09:06,38.37,1.31,6.03,24.34,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:10:41,37.41,1.29,6.42,25.22,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:11:21,37.29,1.3,7.27,25.13,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:12:16,37.9,1.29,7.12,22.92,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:13:51,37.11,1.3199999,7.18,23.28,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:14:31,37.26,1.3199999,6.23,25.09,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:15:26,38.43,1.31,6.33,25.07,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:16:06,37.72,1.3199999,6.3,24.64,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:17:01,37.91,1.3199999,6.51,24.53,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:18:37,36.94,1.35,6.16,22.59,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:19:17,37.08,1.35,6.14,23.6,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:20:12,37.16,1.35,6.8,23.69,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:21:47,37.78,1.34,6.95,23.51,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:22:27,37.54,1.35,6.9700003,23.6,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:23:22,37.6,1.3199999,6.33,23.68,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:24:57,37.35,1.36,6.36,23.67,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:25:37,36.9,1.37,6.3,23.6,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:26:32,37.11,1.37,6.32,23.71,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:27:12,37.08,1.37,5.7799997,23.6,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:28:08,37.08,1.34,5.64,23.76,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:29:43,36.73,1.36,5.9700003,24.85,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:30:23,36.9,1.35,5.89,24.91,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:31:18,38.03,1.36,5.92,22.73,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:32:53,37.35,1.36,6.46,22.74,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:33:33,38.09,1.37,6.33,22.66,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:34:28,37.44,1.38,5.89,24.84,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:35:08,37.81,1.39,5.87,24.95,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:36:03,37.98,1.38,5.65,23.42,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:37:39,37.28,1.38,5.81,24.1,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:38:19,38.03,1.39,5.74,24.19,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:39:14,37.85,1.39,6.63,23.41,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:40:49,38.32,1.39,6.58,24.21,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:41:29,38.21,1.39,6.54,24.32,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:42:24,38.86,1.4,6.57,22.94,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:43:59,37.5,1.39,5.9,24.21,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:44:39,38.58,1.39,6.45,24.1,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:45:34,38.71,1.39,6.42,22.78,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:46:14,38.58,1.39,6.36,22.88,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:47:10,38.03,1.4,6.71,23.72,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:48:45,39.13,1.39,5.99,23.81,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:49:25,38.27,1.39,6.02,24.19,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:50:20,38.02,1.38,6.04,23.98,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:51:55,37.3,1.37,5.85,24.17,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:52:35,37.66,1.37,5.87,24.5,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:53:30,38.69,1.5,6.43,22.85,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:54:10,38.82,1.49,6.45,22.93,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:55:05,38.55,1.5,6.3,23.06,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:56:40,38.38,1.5,5.91,24.38,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:57:21,38.55,1.49,5.83,24.46,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:58:15,38.73,1.46,5.7799997,24.37,11.16
08134984-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 05:59:51,37.96,1.46,6.63,24.36,11.16
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:40:00,5.86,4.6,5.89,15.74,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:41:35,5.96,5.58,5.5299997,15.17,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:42:15,5.94,5.94,5.5,15.64,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:43:10,6.52,5.88,5.85,15.58,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:44:45,6.47,5.95,5.7,15.92,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:45:26,6.54,5.92,5.7799997,16.0,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:46:20,6.19,5.7799997,6.25,14.87,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:47:56,5.85,5.61,6.27,15.69,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:48:36,6.11,5.62,6.3,14.88,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:49:31,6.13,5.68,6.43,14.83,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:50:11,6.11,5.61,6.45,15.87,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:51:06,6.71,6.11,6.93,14.55,10.55
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:52:41,6.43,6.05,6.54,15.56,10.42
0814d13e-5be8-11f0-8aff-f91c9dc0ec5c,Self flow,2026-02-12 02:53:21,6.45,5.93,6.57,14.83,10.55
